backbone,sequence,coverage_threshold,method,frames,valid_count,clean_count,changed_count,epe,raw_epe,bad1,bad3,bad5,boundary_epe,non_boundary_epe,p95_pixel_error,intervention_coverage,intervention_precision,false_update_rate,clean_pixel_degradation,new_bad3
S2M2-S,dataset_7_keyframe_1,0.25,fixed_blend_50,646,9052014,8408105,3425052,0.22013275118763959,0.22351962445831378,0.01607564904504657,0.002872288973070361,0.0006586379584085906,0.47534427135278734,0.19729675401197,0.5925833229512997,0.37837458050771905,0.5435412367461866,0.35763670886602866,0.16325866529973163,2.7754700865065493e-05
S2M2-S,dataset_7_keyframe_1,0.25,oracle_raw_memory,646,9052014,8408105,1801492,0.1961203756099528,0.22351962445831378,0.014465289150894768,0.002709010390504764,0.000588929712941038,0.44010206678726604,0.1742948989096128,0.5504874719369901,0.1990156002851962,0.975703472455054,0.17694831356173596,0.0,0.0
S2M2-S,dataset_7_keyframe_1,0.25,learned_no_abstention,646,9052014,8408105,9141,0.22334121507063634,0.22351962445831378,0.01676356221265455,0.002972045788081349,0.0007202816986857962,0.4809460734555642,0.20031426256135612,0.6059804429464865,0.0010098305194843932,0.6134996171097254,0.000464908561441609,0.00033907759239448125,3.5363373712217876e-06
S2M2-S,dataset_7_keyframe_1,0.25,learned_calibrated,646,9052014,8408105,9141,0.22334121507063634,0.22351962445831378,0.01676356221265455,0.002972045788081349,0.0007202816986857962,0.4809460734555642,0.20031426256135612,0.6059804429464865,0.0010098305194843932,0.6134996171097254,0.000464908561441609,0.00033907759239448125,3.5363373712217876e-06
S2M2-S,dataset_7_keyframe_1,0.25,unwarped_previous_control,646,9052014,8408105,3425052,0.22221055484816432,0.22351962445831378,0.016744008600724714,0.002750769049115657,0.0006707899495788886,0.484323248043711,0.19885004059751415,0.5900582393888439,0.37837458050771905,0.47283077745972907,0.35763670886602866,0.16476138202365456,0.00032123156370227404
S2M2-S,dataset_7_keyframe_1,0.25,identity_no_flow_control,646,9052014,8408105,3425052,0.22221055484816432,0.22351962445831378,0.016744008600724714,0.002750769049115657,0.0006707899495788886,0.484323248043711,0.19885004059751415,0.5900582393888439,0.37837458050771905,0.47283077745972907,0.35763670886602866,0.16476138202365456,0.00032123156370227404
S2M2-S,dataset_7_keyframe_1,0.25,shuffled_memory_control,646,9052014,8408105,3425052,0.24440415827114154,0.22351962445831378,0.02376443510373219,0.00547878078711733,0.0017561837576744118,0.4992366907198979,0.221648612659837,0.6638610922227968,0.37837458050771905,0.4435722435746961,0.35763670886602866,0.15693369671287408,0.003230275151653873
S2M2-S,dataset_7_keyframe_1,0.5,raw,646,2987068,2883639,0,0.17226727975435002,0.17226727975435002,0.011814930240532904,0.002918246266670552,0.0008687448680057032,0.5519250613348448,0.1508964337560544,0.4900689151296459,0.0,0.0,0.0,0.0,0.0
S2M2-S,dataset_7_keyframe_1,0.5,aligned_memory,646,2987068,2883639,894676,0.1709825005805354,0.17226727975435002,0.011498901285074498,0.0027779749288769336,0.0006812700611806694,0.545610633282634,0.14989435684894925,0.48513700977336227,0.29951644890574974,0.4954754570369609,0.288503172553846,0.14147367267539385,6.631704314958026e-05
S2M2-S,dataset_7_keyframe_1,0.5,fixed_blend_50,646,2987068,2883639,894676,0.17025365838918197,0.17226727975435002,0.011596655995873121,0.0028489475322256434,0.000762955512962989,0.5464577265012553,0.14906712766285715,0.48278809861899247,0.29951644890574974,0.5301315783590931,0.288503172553846,0.13073515790291365,2.912796816469882e-05
S2M2-S,dataset_7_keyframe_1,0.5,oracle_raw_memory,646,2987068,2883639,457610,0.1510974527732705,0.17226727975435002,0.010991714967423825,0.002712358750478636,0.0006641964626409511,0.511065386772852,0.13073030353748377,0.4496279973906357,0.15319704807523632,0.9687069775573086,0.1421453933727488,0.0,0.0
S2M2-S,dataset_7_keyframe_1,0.5,learned_no_abstention,646,2987068,2883639,1692,0.1721785076567062,0.17226727975435002,0.011791161121678224,0.0028954814595029245,0.0008275673652718531,0.5496710836863814,0.15092550240581262,0.4900348690175024,0.0005664417415338386,0.539598108747045,0.000290258246611313,0.00023997455992237586,3.3658636951099024e-07
S2M2-S,dataset_7_keyframe_1,0.5,learned_calibrated,646,2987068,2883639,1692,0.1721785076567062,0.17226727975435002,0.011791161121678224,0.0028954814595029245,0.0008275673652718531,0.5496710836863814,0.15092550240581262,0.4900348690175024,0.0005664417415338386,0.539598108747045,0.000290258246611313,0.00023997455992237586,3.3658636951099024e-07
S2M2-S,dataset_7_keyframe_1,0.5,unwarped_previous_control,646,2987068,2883639,894676,0.17235523851062068,0.17226727975435002,0.011239114744711658,0.0027746271607017683,0.0008135067563895358,0.5475814520626059,0.1512555047458236,0.48496973398460175,0.29951644890574974,0.4785576007403798,0.288503172553846,0.1371499691882375,0.00019749994076468215
S2M2-S,dataset_7_keyframe_1,0.5,identity_no_flow_control,646,2987068,2883639,894676,0.17235523851062068,0.17226727975435002,0.011239114744711658,0.0027746271607017683,0.0008135067563895358,0.5475814520626059,0.1512555047458236,0.48496973398460175,0.29951644890574974,0.4785576007403798,0.288503172553846,0.1371499691882375,0.00019749994076468215
S2M2-S,dataset_7_keyframe_1,0.5,shuffled_memory_control,646,2987068,2883639,894676,0.1844763432350757,0.17226727975435002,0.015603929890076133,0.0035727341952624557,0.0010110248589959563,0.5590881186437248,0.16349172267109413,0.5338018080921704,0.29951644890574974,0.4156487935297247,0.288503172553846,0.12311908668179339,0.0011277369778800042
S2M2-S,dataset_7_keyframe_1,0.9,raw,22,39,23,0,0.9044608097427931,0.9044608097427931,0.38461538461538464,0.02564102564102564,0.0,2.0767582058906555,0.1940486916899681,1.0133212082661116,0.0,0.0,0.0,0.0,0.0
S2M2-S,dataset_7_keyframe_1,0.9,aligned_memory,22,39,23,11,0.9046939584689263,0.9044608097427931,0.38461538461538464,0.0,0.0,2.0783969163894653,0.18995973646640776,1.0211459814738004,0.28205128205128205,0.5454545454545454,0.17391304347826086,0.08695652173913043,0.0
S2M2-S,dataset_7_keyframe_1,0.9,fixed_blend_50,22,39,23,11,0.9036160982572116,0.9044608097427931,0.38461538461538464,0.0,0.0,2.077577590942383,0.1905045700073242,1.016738378848785,0.28205128205128205,0.5454545454545454,0.17391304347826086,0.08695652173913043,0.0
S2M2-S,dataset_7_keyframe_1,0.9,oracle_raw_memory,22,39,23,6,0.8830448790238454,0.9044608097427931,0.38461538461538464,0.0,0.0,2.0479788780212402,0.17565471708774566,0.9948855386330531,0.15384615384615385,1.0,0.08695652173913043,0.0,0.0
S2M2-S,dataset_7_keyframe_1,0.9,learned_no_abstention,22,39,23,0,0.9044608097427931,0.9044608097427931,0.38461538461538464,0.02564102564102564,0.0,2.0767582058906555,0.1940486916899681,1.0133212082661116,0.0,0.0,0.0,0.0,0.0
S2M2-S,dataset_7_keyframe_1,0.9,learned_calibrated,22,39,23,0,0.9044608097427931,0.9044608097427931,0.38461538461538464,0.02564102564102564,0.0,2.0767582058906555,0.1940486916899681,1.0133212082661116,0.0,0.0,0.0,0.0,0.0
S2M2-S,dataset_7_keyframe_1,0.9,unwarped_previous_control,22,39,23,11,0.9205339145966065,0.9044608097427931,0.38461538461538464,0.0,0.0,2.1109378933906555,0.19912273526191712,1.0385027806728313,0.28205128205128205,0.36363636363636365,0.17391304347826086,0.08695652173913043,0.0
S2M2-S,dataset_7_keyframe_1,0.9,identity_no_flow_control,22,39,23,11,0.9205339145966065,0.9044608097427931,0.38461538461538464,0.0,0.0,2.1109378933906555,0.19912273526191712,1.0385027806728313,0.28205128205128205,0.36363636363636365,0.17391304347826086,0.08695652173913043,0.0
S2M2-S,dataset_7_keyframe_1,0.9,shuffled_memory_control,22,39,23,11,0.9251611049358661,0.9044608097427931,0.38461538461538464,0.0,0.0,2.0959278345108032,0.2133701515197754,1.0608249455690384,0.28205128205128205,0.45454545454545453,0.17391304347826086,0.043478260869565216,0.0
RAFT-Stereo,dataset_7_keyframe_1,0.05,raw,646,11549092,10446976,0,0.23817593560425782,0.23817593560425782,0.03008695408939396,0.004172622401656614,0.0011028572658306657,0.4763159969831829,0.194685131845553,0.7282085871389914,0.0,0.0,0.0,0.0,0.0
RAFT-Stereo,dataset_7_keyframe_1,0.05,aligned_memory,646,11549092,10446976,5255867,0.23031282650438534,0.23817593560425782,0.02721807051637696,0.00382004057706106,0.0009302029989858502,0.46576015560107376,0.18733820745507268,0.7020126081083767,0.455089196622557,0.5338091698286885,0.42564365037308405,0.20030360938897535,0.00024081031992941265
RAFT-Stereo,dataset_7_keyframe_1,0.05,fixed_blend_50,646,11549092,10446976,5255867,0.23058206209593185,0.23817593560425782,0.027852319468863736,0.003892427221802543,0.0009538412221932132,0.4657806611499732,0.1876522414191484,0.7058382900010575,0.455089196622557,0.5790249258590447,0.42564365037308405,0.17788094851562788,7.344603625253728e-05
RAFT-Stereo,dataset_7_keyframe_1,0.05,oracle_raw_memory,646,11549092,10446976,2894515,0.20039248839796875,0.23817593560425782,0.023769227954267436,0.0035806278071882198,0.0008492442517512583,0.41930308976138336,0.1604498672600152,0.6417120209218378,0.2506270622833379,0.9692919193716392,0.21690937166889251,0.0,0.0
RAFT-Stereo,dataset_7_keyframe_1,0.05,learned_no_abstention,646,11549092,10446976,27729,0.23789960590780562,0.23817593560425782,0.029865984317465014,0.004148551253402468,0.0011025975047143349,0.4757131195969071,0.19446012419332526,0.7273573058663083,0.002400967972200758,0.5458184572108623,0.0014283559184973718,0.0010507346815001777,2.6049315052328787e-06
RAFT-Stereo,dataset_7_keyframe_1,0.05,learned_calibrated,646,11549092,10446976,27727,0.23789957745200382,0.23817593560425782,0.029865897736022717,0.004148551253402468,0.0011025975047143349,0.4757131195969071,0.19446008900899764,0.7273554210979998,0.0024007947984135895,0.5458217621812673,0.0014283559184973718,0.0010507346815001777,2.6049315052328787e-06
RAFT-Stereo,dataset_7_keyframe_1,0.05,unwarped_previous_control,646,11549092,10446976,5255867,0.23966336997891666,0.23817593560425782,0.030687780506702716,0.00405140075324776,0.0010608626244172892,0.4848786335158903,0.19497212681115617,0.7289668985611872,0.455089196622557,0.4744849898218505,0.42564365037308405,0.19561957450653664,0.000717422336472928
RAFT-Stereo,dataset_7_keyframe_1,0.05,identity_no_flow_control,646,11549092,10446976,5255867,0.23966336997891666,0.23817593560425782,0.030687780506702716,0.00405140075324776,0.0010608626244172892,0.4848786335158903,0.19497212681115617,0.7289668985611872,0.455089196622557,0.4744849898218505,0.42564365037308405,0.19561957450653664,0.000717422336472928
RAFT-Stereo,dataset_7_keyframe_1,0.05,shuffled_memory_control,646,11549092,10446976,5255867,0.2683739465708313,0.23817593560425782,0.03849947690688838,0.008157004851378406,0.0030379877365402114,0.5102519026745855,0.2242751413193904,0.8124823648458933,0.455089196622557,0.46248811090539393,0.42564365037308405,0.1855532165480231,0.005102906402572588
RAFT-Stereo,dataset_7_keyframe_1,0.25,raw,646,9052014,8503247,0,0.19608547232443652,0.19608547232443652,0.018917889471724125,0.0032090096288442003,0.0008180499959527425,0.46748958235796806,0.1718698822198711,0.5827567916844854,0.0,0.0,0.0,0.0,0.0
RAFT-Stereo,dataset_7_keyframe_1,0.25,aligned_memory,646,9052014,8503247,3787049,0.19076687214982244,0.19608547232443652,0.017634418144648244,0.0029513873939520556,0.0006699061663036635,0.4595832668379293,0.16673860266585352,0.562099657642135,0.4183653494128489,0.5230951593179808,0.3988458761694209,0.185583930467973,0.00015938528943175892
RAFT-Stereo,dataset_7_keyframe_1,0.25,fixed_blend_50,646,9052014,8503247,3787049,0.18995630179347217,0.19608547232443652,0.01777482892747988,0.0030130311321708955,0.0006899017173356884,0.45818594991747047,0.16601409091926353,0.5631002015480713,0.4183653494128489,0.5734230003361457,0.3988458761694209,0.16346626177035667,4.6533728580753796e-05
RAFT-Stereo,dataset_7_keyframe_1,0.25,oracle_raw_memory,646,9052014,8503247,2055020,0.1639866217206332,0.19608547232443652,0.015576754513389478,0.002792859130596853,0.0006061634487303963,0.41492520496179547,0.1416051333249424,0.5114207138973765,0.22702351101091978,0.9639745598582982,0.2046059581710375,0.0,0.0
RAFT-Stereo,dataset_7_keyframe_1,0.25,learned_no_abstention,646,9052014,8503247,16520,0.19593849239969358,0.19608547232443652,0.01879471246129943,0.0031908921167200593,0.0008167243242002306,0.46639419557310735,0.17180497014268012,0.582504660032426,0.001825008224689003,0.5150121065375303,0.0011548529638148815,0.0008494402197184205,1.8786316566402415e-06
RAFT-Stereo,dataset_7_keyframe_1,0.25,learned_calibrated,646,9052014,8503247,16519,0.19593851122203693,0.19608547232443652,0.01879471246129943,0.0031908921167200593,0.0008167243242002306,0.46639419557310735,0.1718049901511422,0.5825076196514719,0.0018248977520361766,0.5149827471396574,0.0011548529638148815,0.0008494402197184205,1.8786316566402415e-06
RAFT-Stereo,dataset_7_keyframe_1,0.25,unwarped_previous_control,646,9052014,8503247,3787049,0.19521333305501276,0.19608547232443652,0.018373148750696643,0.0029233273443302044,0.0007397248850452849,0.46946518877727406,0.17084883005343773,0.5670519601500371,0.4183653494128489,0.4783854130221183,0.3988458761694209,0.17972534491824124,0.00039536850072457763
RAFT-Stereo,dataset_7_keyframe_1,0.25,identity_no_flow_control,646,9052014,8503247,3787049,0.19521333305501276,0.19608547232443652,0.018373148750696643,0.0029233273443302044,0.0007397248850452849,0.46946518877727406,0.17084883005343773,0.5670519601500371,0.4183653494128489,0.4783854130221183,0.3988458761694209,0.17972534491824124,0.00039536850072457763
RAFT-Stereo,dataset_7_keyframe_1,0.25,shuffled_memory_control,646,9052014,8503247,3787049,0.22361807988260263,0.19608547232443652,0.02657474914272796,0.006629132557961683,0.0025199917085498105,0.4922309217706369,0.19969313021971385,0.6507023055490678,0.4183653494128489,0.45488162418812117,0.3988458761694209,0.1682980630810795,0.004316533133016609
RAFT-Stereo,dataset_7_keyframe_1,0.5,raw,646,2987068,2901455,0,0.1434942038902523,0.1434942038902523,0.012828633297959635,0.0029647801857262423,0.0008503321643998695,0.5313220778007918,0.12164296508939555,0.44972377796607305,0.0,0.0,0.0,0.0,0.0
RAFT-Stereo,dataset_7_keyframe_1,0.5,aligned_memory,646,2987068,2901455,1071816,0.14130338911591064,0.1434942038902523,0.012420875588565776,0.002823169746887763,0.0006658703452415099,0.5257736145436867,0.11966244840514137,0.4421649397973042,0.3588187480164496,0.49617378355986475,0.3496207937052272,0.1628548435181659,0.00012948083452740927
RAFT-Stereo,dataset_7_keyframe_1,0.5,fixed_blend_50,646,2987068,2901455,1071816,0.13893447822275626,0.1434942038902523,0.012433931878728289,0.0028673602328667834,0.0007214432322969653,0.5226457193012697,0.11729375655598183,0.4351694318386115,0.3588187480164496,0.5598367630264897,0.3496207937052272,0.13957790143221246,4.3248140361074214e-05
RAFT-Stereo,dataset_7_keyframe_1,0.5,oracle_raw_memory,646,2987068,2901455,559840,0.11822330536076593,0.1434942038902523,0.011521666077117295,0.002694615591683373,0.0006256971714126711,0.4799101226111263,0.09767495857875819,0.3944353611499323,0.18742124384178732,0.94992676478994,0.17723452543637588,0.0,0.0
RAFT-Stereo,dataset_7_keyframe_1,0.5,learned_no_abstention,646,2987068,2901455,3281,0.14350459879061048,0.1434942038902523,0.01280285554694327,0.0029406762810825996,0.0008382802120037215,0.5292362655929661,0.12175947674891265,0.4499614882875008,0.0010984015094400261,0.4148125571472112,0.0008264818858124631,0.0006145192670573902,1.0043293728346822e-06
RAFT-Stereo,dataset_7_keyframe_1,0.5,learned_calibrated,646,2987068,2901455,3281,0.14350459879061048,0.1434942038902523,0.01280285554694327,0.0029406762810825996,0.0008382802120037215,0.5292362655929661,0.12175947674891265,0.4499614882875008,0.0010984015094400261,0.4148125571472112,0.0008264818858124631,0.0006145192670573902,1.0043293728346822e-06
RAFT-Stereo,dataset_7_keyframe_1,0.5,unwarped_previous_control,646,2987068,2901455,1071816,0.14340431430139902,0.1434942038902523,0.012150710971488104,0.0028305348289483774,0.0008145110844336019,0.5280843200017322,0.12176629905038269,0.4431820929975354,0.3588187480164496,0.48281514737604214,0.3496207937052272,0.15955408579488567,0.00026554823443798687
RAFT-Stereo,dataset_7_keyframe_1,0.5,identity_no_flow_control,646,2987068,2901455,1071816,0.14340431430139902,0.1434942038902523,0.012150710971488104,0.0028305348289483774,0.0008145110844336019,0.5280843200017322,0.12176629905038269,0.4431820929975354,0.3588187480164496,0.48281514737604214,0.3496207937052272,0.15955408579488567,0.00026554823443798687
RAFT-Stereo,dataset_7_keyframe_1,0.5,shuffled_memory_control,646,2987068,2901455,1071816,0.16752918813698048,0.1434942038902523,0.018795019032179366,0.005296832940927834,0.00215194298141581,0.5497599502485494,0.14609770256099472,0.5161133767918905,0.3588187480164496,0.43199672331818145,0.3496207937052272,0.1405935987289136,0.00287379615534479
RAFT-Stereo,dataset_7_keyframe_1,0.9,raw,22,39,23,0,0.8745112059017023,0.8745112059017023,0.38461538461538464,0.0,0.0,2.1124027371406555,0.12701480969786644,0.9544131241929836,0.0,0.0,0.0,0.0,0.0
RAFT-Stereo,dataset_7_keyframe_1,0.9,aligned_memory,22,39,23,11,0.8780447400342195,0.8745112059017023,0.38461538461538464,0.0,0.0,2.11473685503006,0.1292416386306286,0.9646402519100752,0.28205128205128205,0.45454545454545453,0.21739130434782608,0.13043478260869565,0.0
RAFT-Stereo,dataset_7_keyframe_1,0.9,fixed_blend_50,22,39,23,11,0.876003657013942,0.8745112059017023,0.38461538461538464,0.0,0.0,2.113569736480713,0.12770034849643708,0.9580792257419,0.28205128205128205,0.45454545454545453,0.21739130434782608,0.13043478260869565,0.0
RAFT-Stereo,dataset_7_keyframe_1,0.9,oracle_raw_memory,22,39,23,5,0.8568018645239182,0.8745112059017023,0.38461538461538464,0.0,0.0,2.0909056067466736,0.11127914443612098,0.9389056869042225,0.1282051282051282,1.0,0.08695652173913043,0.0,0.0
RAFT-Stereo,dataset_7_keyframe_1,0.9,learned_no_abstention,22,39,23,0,0.8745112059017023,0.8745112059017023,0.38461538461538464,0.0,0.0,2.1124027371406555,0.12701480969786644,0.9544131241929836,0.0,0.0,0.0,0.0,0.0
RAFT-Stereo,dataset_7_keyframe_1,0.9,learned_calibrated,22,39,23,0,0.8745112059017023,0.8745112059017023,0.38461538461538464,0.0,0.0,2.1124027371406555,0.12701480969786644,0.9544131241929836,0.0,0.0,0.0,0.0,0.0
RAFT-Stereo,dataset_7_keyframe_1,0.9,unwarped_previous_control,22,39,23,11,0.897628221851893,0.8745112059017023,0.38461538461538464,0.0,0.0,2.1578128933906555,0.13526485458016396,0.9877604255691553,0.28205128205128205,0.2727272727272727,0.21739130434782608,0.13043478260869565,0.0
RAFT-Stereo,dataset_7_keyframe_1,0.9,identity_no_flow_control,22,39,23,11,0.897628221851893,0.8745112059017023,0.38461538461538464,0.0,0.0,2.1578128933906555,0.13526485458016396,0.9877604255691553,0.28205128205128205,0.2727272727272727,0.21739130434782608,0.13043478260869565,0.0
RAFT-Stereo,dataset_7_keyframe_1,0.9,shuffled_memory_control,22,39,23,11,1.4577183112120018,0.8745112059017023,0.5128205128205128,0.07692307997972538,0.025641026023106698,2.1274635791778564,1.0271990966796876,1.9740824601971185,0.28205128205128205,0.09090909090909091,0.21739130434782608,0.21739130434782608,0.07692307997972538
StereoAnywhere,dataset_7_keyframe_1,0.05,raw,646,11549092,10297036,0,0.251238264299246,0.251238264299246,0.029056829765678367,0.004081186655007276,0.0010274400817679675,0.49531378568102064,0.20675731237531397,0.7598744435866855,0.0,0.0,0.0,0.0,0.0
StereoAnywhere,dataset_7_keyframe_1,0.05,aligned_memory,646,11549092,10297036,4815539,0.2437960083736848,0.251238264299246,0.026464071853379564,0.003759169996298244,0.0008708043914731902,0.4851735447750655,0.1998314449312184,0.7375185373473994,0.4169625629443423,0.5361927294120139,0.3826200083208411,0.1824051115291818,0.0001220229674375401
StereoAnywhere,dataset_7_keyframe_1,0.05,fixed_blend_50,646,11549092,10297036,4815539,0.2453195082556435,0.251238264299246,0.027035285648772944,0.0038699146309166326,0.0009313286283750833,0.4873609043466052,0.2012264635951885,0.7418581762119946,0.4169625629443423,0.570774320382412,0.3826200083208411,0.16637671267731802,3.8132045021946634e-05
StereoAnywhere,dataset_7_keyframe_1,0.05,oracle_raw_memory,646,11549092,10297036,2650176,0.21754742377587336,0.251238264299246,0.023405389801190384,0.0036381215148090845,0.0008474259309472498,0.44660302827268944,0.1758376673323014,0.6862011875913445,0.22947050729182866,0.9742964240865513,0.19362290274599409,0.0,0.0
StereoAnywhere,dataset_7_keyframe_1,0.05,learned_no_abstention,646,11549092,10297036,17682,0.2509217794131444,0.251238264299246,0.02892244695013212,0.00405997287165576,0.0010183484578498434,0.4944369443006765,0.20653753626715116,0.7582356435768038,0.0015310294523586789,0.6884402216943785,0.0005753111866366204,0.0003657363147997152,1.4781895395232505e-06
StereoAnywhere,dataset_7_keyframe_1,0.05,learned_calibrated,646,11549092,10297036,17682,0.2509217794131444,0.251238264299246,0.02892244695013212,0.00405997287165576,0.0010183484578498434,0.4944369443006765,0.20653753626715116,0.7582356435768038,0.0015310294523586789,0.6884402216943785,0.0005753111866366204,0.0003657363147997152,1.4781895395232505e-06
StereoAnywhere,dataset_7_keyframe_1,0.05,unwarped_previous_control,646,11549092,10297036,4815539,0.2525274664761692,0.251238264299246,0.029934474506289294,0.003949055048561912,0.0009947102364904594,0.5032329683659044,0.20693391589829901,0.7638997368938556,0.4169625629443423,0.47319583539869575,0.3826200083208411,0.17653254781278807,0.0005811319931562884
StereoAnywhere,dataset_7_keyframe_1,0.05,identity_no_flow_control,646,11549092,10297036,4815539,0.2525274664761692,0.251238264299246,0.029934474506289294,0.003949055048561912,0.0009947102364904594,0.5032329683659044,0.20693391589829901,0.7638997368938556,0.4169625629443423,0.47319583539869575,0.3826200083208411,0.17653254781278807,0.0005811319931562884
StereoAnywhere,dataset_7_keyframe_1,0.05,shuffled_memory_control,646,11549092,10297036,4815539,0.2808144298800668,0.251238264299246,0.03792514594700072,0.008118646874616619,0.0029491495869798296,0.529098087588656,0.2356469407883651,0.8459264863471189,0.4169625629443423,0.46484246104122506,0.3826200083208411,0.16888976594818159,0.00502239477310643
StereoAnywhere,dataset_7_keyframe_1,0.25,raw,646,9052014,8399683,0,0.2098296677378122,0.2098296677378122,0.01829106762013525,0.0031961947958570585,0.0007697734498456424,0.4892164709724465,0.18506582245460226,0.6263298467268416,0.0,0.0,0.0,0.0,0.0
StereoAnywhere,dataset_7_keyframe_1,0.25,aligned_memory,646,9052014,8399683,3415977,0.20479484866083175,0.2098296677378122,0.01701842265246843,0.0029586785872806145,0.0006349968087307927,0.48103264817106745,0.18026824042558076,0.6077047786419746,0.3773720411833212,0.524792175122959,0.3532813083541367,0.16726333600922796,7.604437550697896e-05
StereoAnywhere,dataset_7_keyframe_1,0.25,fixed_blend_50,646,9052014,8399683,3415977,0.20525781259827766,0.2098296677378122,0.017158722910931304,0.003047056720916075,0.0006894598256858487,0.48220940336467377,0.18069451500063805,0.6107757609492692,0.3773720411833212,0.5630058399105147,0.3532813083541367,0.15183513473067972,2.5336782949267156e-05
StereoAnywhere,dataset_7_keyframe_1,0.25,oracle_raw_memory,646,9052014,8399683,1848282,0.18110456581537543,0.2098296677378122,0.015195955272158473,0.0028832257691374886,0.0006195306396518529,0.44386555612939743,0.15779804498677172,0.5620771799712306,0.2041846157109346,0.9699158461749885,0.1793901031741317,0.0,0.0
StereoAnywhere,dataset_7_keyframe_1,0.25,learned_no_abstention,646,9052014,8399683,10269,0.2095790560510084,0.2098296677378122,0.018209870237576704,0.003178740118364614,0.0007591680740384305,0.4879796525813604,0.18489955144017287,0.62492615524217,0.001134443671872359,0.7114616807868341,0.0004269208730853295,0.0002585811869328878,5.533011668780049e-07
StereoAnywhere,dataset_7_keyframe_1,0.25,learned_calibrated,646,9052014,8399683,10269,0.2095790560510084,0.2098296677378122,0.018209870237576704,0.003178740118364614,0.0007591680740384305,0.4879796525813604,0.18489955144017287,0.62492615524217,0.001134443671872359,0.7114616807868341,0.0004269208730853295,0.0002585811869328878,5.533011668780049e-07
